order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,quantity,discount_amount,sale_price,profit
178,10/28/2023 0:00,Second Class,Consumer,United States,Newark,Ohio,43055,East,Furniture,Chairs,FUR-CH-10004698,370,7,20,380,10
179,4/18/2022 0:00,Second Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Supplies,OFF-SU-10002189,20,5,0.6,19.4,-0.6
180,3/8/2022 0:00,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10001940,0,1,0,0,0
181,6/8/2023 0:00,Second Class,Corporate,United States,Decatur,Illinois,62521,Central,Office Supplies,Storage,OFF-ST-10003455,20,2,1,19,-1
182,6/25/2022 0:00,Second Class,Corporate,United States,Decatur,Illinois,62521,Central,Technology,Accessories,TEC-AC-10004659,380,7,12.3,397.7,17.7
183,1/10/2022 0:00,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Phones,TEC-PH-10003273,470,4,25,475,5
184,10/17/2023 0:00,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Phones,TEC-PH-10004896,140,5,3,147,7
185,2/23/2023 0:00,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Accessories,TEC-AC-10002345,30,2,1.5,28.5,-1.5
186,10/19/2022 0:00,Standard Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Binders,OFF-BI-10001890,10,2,0.2,9.8,-0.2
187,8/22/2022 0:00,Standard Class,Home Office,United States,Los Angeles,California,90032,West,Technology,Accessories,TEC-AC-10002323,160,8,5.4,174.6,14.6
188,10/11/2023 0:00,Standard Class,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Storage,OFF-ST-10001328,40,3,1.6,38.4,-1.6
189,12/6/2022 0:00,Standard Class,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Paper,OFF-PA-10001950,20,3,0.6,19.4,-0.6
190,12/9/2023 0:00,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10002613,820,4,27,873,53
191,7/12/2022 0:00,First Class,Home Office,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10001552,60,6,2.8,67.2,7.2
192,6/23/2022 0:00,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000061,50,8,2.5,47.5,-2.5
193,11/4/2023 0:00,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10002545,520,3,12.6,617.4,97.4
194,11/11/2022 0:00,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10003514,20,5,0.6,19.4,-0.6
195,1/7/2023 0:00,Standard Class,Corporate,United States,Redlands,California,92374,West,Office Supplies,Envelopes,OFF-EN-10001509,10,7,0.2,9.8,-0.2
196,10/26/2022 0:00,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,OFF-AR-10004685,10,2,0.5,9.5,-0.5
197,11/3/2023 0:00,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,OFF-AR-10004027,10,3,0.2,9.8,-0.2
198,3/5/2023 0:00,Standard Class,Home Office,United States,Westfield,New Jersey,7090,East,Office Supplies,Storage,OFF-ST-10001414,40,3,2.5,47.5,7.5
199,12/21/2022 0:00,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10000343,0,2,0,0,0
200,6/16/2022 0:00,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,OFF-PA-10002749,20,3,0.4,19.6,-0.4
201,12/11/2022 0:00,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Paper,OFF-PA-10002666,20,3,1,19,-1
202,7/13/2022 0:00,First Class,Consumer,United States,Denver,Colorado,80219,West,Furniture,Tables,FUR-TA-10004289,200,2,6.6,213.4,13.4
203,12/31/2022 0:00,First Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Appliances,OFF-AP-10003622,0,1,0,0,0
204,3/12/2022 0:00,Second Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,OFF-AP-10003217,60,2,1.4,68.6,8.6
205,10/14/2023 0:00,Standard Class,Corporate,United States,Franklin,Tennessee,37064,South,Furniture,Furnishings,FUR-FU-10002960,40,7,1.2,38.8,-1.2
206,7/10/2023 0:00,Standard Class,Consumer,United States,Whittier,California,90604,West,Technology,Phones,TEC-PH-10001918,370,4,13.2,426.8,56.8
207,12/1/2023 0:00,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10000642,70,4,3.2,76.8,6.8
208,8/8/2023 0:00,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Technology,Phones,TEC-PH-10001700,120,2,3.9,126.1,6.1
209,8/19/2022 0:00,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Binders,OFF-BI-10003274,20,4,0.6,19.4,-0.6
210,12/30/2023 0:00,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Fasteners,OFF-FA-10000134,50,9,1,49,-1
211,7/17/2022 0:00,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10001522,80,1,4.5,85.5,5.5
212,10/7/2023 0:00,Second Class,Corporate,United States,Dallas,Texas,75220,Central,Technology,Accessories,TEC-AC-10001266,20,2,0.8,19.2,-0.8
213,4/22/2023 0:00,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Office Supplies,Labels,OFF-LA-10004544,20,2,0.8,19.2,-0.8
214,4/22/2023 0:00,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Furniture,Bookcases,FUR-BO-10004695,390,5,22.5,427.5,37.5
215,11/20/2023 0:00,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Phones,TEC-PH-10002844,50,3,1.8,58.2,8.2
216,3/31/2023 0:00,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Machines,TEC-MA-10000864,1040,9,47.6,1142.4,102.4
217,8/29/2022 0:00,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Accessories,TEC-AC-10000109,80,2,4.5,85.5,5.5
218,5/6/2022 0:00,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,OFF-ST-10001328,80,6,2.7,87.3,7.3
219,8/10/2023 0:00,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10002563,250,3,12,288,38
220,4/24/2023 0:00,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Fasteners,OFF-FA-10000585,10,2,0.2,9.8,-0.2
221,3/24/2022 0:00,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Paper,OFF-PA-10004000,20,6,0.8,19.2,-0.8
222,3/26/2023 0:00,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Binders,OFF-BI-10002852,20,4,0.6,19.4,-0.6
223,4/18/2022 0:00,First Class,Consumer,United States,Dublin,Ohio,43017,East,Furniture,Furnishings,FUR-FU-10000087,60,4,2.1,67.9,7.9
224,3/17/2023 0:00,First Class,Consumer,United States,Dublin,Ohio,43017,East,Technology,Machines,TEC-MA-10001148,410,4,19.2,460.8,50.8
225,11/19/2023 0:00,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Art,OFF-AR-10001958,30,2,1.2,28.8,-1.2
226,11/18/2023 0:00,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Art,OFF-AR-10001026,0,1,0,0,0
227,4/22/2023 0:00,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Furniture,Tables,FUR-TA-10003748,510,5,12.4,607.6,97.6
228,4/22/2022 0:00,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,OFF-ST-10002485,20,1,0.6,19.4,-0.6
229,2/17/2022 0:00,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,FUR-CH-10004860,130,2,3.2,156.8,26.8
230,10/2/2023 0:00,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,FUR-CH-10004477,360,8,7.8,382.2,22.2
231,7/21/2023 0:00,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,OFF-BI-10001679,20,7,1,19,-1
232,1/18/2023 0:00,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,FUR-TA-10001705,210,2,9.2,220.8,10.8
233,10/19/2023 0:00,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,FUR-TA-10003473,510,3,24.8,595.2,85.2
234,9/13/2023 0:00,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Binders,OFF-BI-10001679,10,2,0.2,9.8,-0.2
235,11/10/2023 0:00,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Furnishings,FUR-FU-10004017,250,3,13,247,-3
236,11/26/2023 0:00,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Technology,Accessories,TEC-AC-10003832,500,3,24.8,595.2,95.2
237,1/2/2022 0:00,Standard Class,Corporate,United States,Santa Clara,California,95051,West,Office Supplies,Paper,OFF-PA-10002479,10,2,0.4,9.6,-0.4
238,1/19/2022 0:00,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10003349,30,5,1.2,28.8,-1.2
239,12/13/2023 0:00,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10000576,340,5,8.4,411.6,71.6
240,1/20/2023 0:00,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10004351,10,3,0.2,9.8,-0.2
241,4/25/2023 0:00,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10000011,30,2,0.9,29.1,-0.9
242,5/27/2023 0:00,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Tables,FUR-TA-10002607,150,5,5.4,174.6,24.6
243,11/8/2022 0:00,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10002505,0,3,0,0,0
244,1/8/2022 0:00,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,OFF-AR-10004685,10,2,0.3,9.7,-0.3
245,4/20/2022 0:00,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Furniture,Chairs,FUR-CH-10004063,1620,7,40,1960,340
246,11/9/2022 0:00,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Storage,OFF-ST-10002276,150,2,6.8,163.2,13.2
247,4/29/2023 0:00,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,OFF-PA-10004082,40,6,2.5,47.5,7.5
248,4/28/2023 0:00,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Appliances,OFF-AP-10002945,1380,5,75,1425,45
249,9/26/2022 0:00,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,OFF-PA-10000061,20,4,0.9,29.1,9.1
250,8/18/2023 0:00,Second Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Chairs,FUR-CH-10002965,300,2,16,304,4
251,9/19/2023 0:00,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Paper,OFF-PA-10004569,10,1,0.3,9.7,-0.3
252,5/28/2022 0:00,Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Accessories,TEC-AC-10003832,3050,13,134,3216,166
253,4/3/2022 0:00,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10001228,70,6,4,76,6
254,4/18/2022 0:00,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Envelopes,OFF-EN-10003296,330,4,14.4,345.6,15.6
255,12/25/2022 0:00,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10002505,10,9,0.2,9.8,-0.2
256,11/26/2022 0:00,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10004804,70,2,1.6,78.4,8.4
257,4/25/2022 0:00,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10001590,40,5,1,49,9
258,4/8/2023 0:00,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Phones,TEC-PH-10001580,590,6,26,624,34
259,2/10/2022 0:00,Second Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10000290,20,3,1,19,-1
260,10/20/2022 0:00,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10002790,180,3,8.8,211.2,31.2
261,6/11/2022 0:00,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10003460,20,5,1,19,-1
262,8/29/2023 0:00,Standard Class,Corporate,United States,Pasadena,Texas,77506,Central,Office Supplies,Appliances,OFF-AP-10002203,0,2,0,0,0
263,12/26/2022 0:00,Second Class,Corporate,United States,Houston,Texas,77036,Central,Technology,Machines,TEC-MA-10000822,2690,3,91.8,2968.2,278.2
264,6/14/2022 0:00,Second Class,Corporate,United States,Houston,Texas,77036,Central,Technology,Machines,TEC-MA-10003353,2170,7,75.6,2444.4,274.4
265,6/20/2023 0:00,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10001433,300,4,9.9,320.1,20.1
266,11/17/2022 0:00,Standard Class,Consumer,United States,Brentwood,California,94513,West,Technology,Accessories,TEC-AC-10004469,70,2,3.2,76.8,6.8
267,10/25/2023 0:00,Standard Class,Corporate,United States,Chapel Hill,North Carolina,27514,South,Office Supplies,Art,OFF-AR-10003602,10,3,0.5,9.5,-0.5
268,5/19/2022 0:00,Standard Class,Consumer,United States,Morristown,New Jersey,7960,East,Office Supplies,Fasteners,OFF-FA-10003472,10,6,0.2,9.8,-0.2
269,8/10/2022 0:00,Standard Class,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Storage,OFF-ST-10004180,30,1,1.2,38.8,8.8
270,12/17/2023 0:00,Standard Class,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Envelopes,OFF-EN-10004386,50,3,1.8,58.2,8.2
271,1/24/2022 0:00,Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Storage,OFF-ST-10003208,590,4,14.6,715.4,125.4
272,9/16/2022 0:00,First Class,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,TEC-AC-10003628,200,7,10.5,199.5,-0.5
273,11/29/2022 0:00,First Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Furnishings,FUR-FU-10003274,10,3,0.4,9.6,-0.4
274,10/31/2022 0:00,First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10002557,10,3,0.4,9.6,-0.4
275,2/5/2023 0:00,First Class,Corporate,United States,Inglewood,California,90301,West,Office Supplies,Paper,OFF-PA-10002615,10,2,0.3,9.7,-0.3
276,4/4/2023 0:00,First Class,Corporate,United States,Inglewood,California,90301,West,Office Supplies,Art,OFF-AR-10001427,10,1,0.2,9.8,-0.2
277,10/20/2023 0:00,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10000673,10,2,0.4,9.6,-0.4
278,5/21/2022 0:00,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10004470,20,4,0.4,19.6,-0.4
279,3/10/2022 0:00,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10000876,50,6,1.2,58.8,8.8
280,5/17/2022 0:00,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Labels,OFF-LA-10002043,20,3,1,19,-1
281,10/6/2022 0:00,Second Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10004967,0,5,0,0,0
282,5/6/2023 0:00,Second Class,Consumer,United States,Houston,Texas,77070,Central,Technology,Phones,TEC-PH-10001760,1050,7,33.3,1076.7,26.7
283,10/5/2023 0:00,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Tables,FUR-TA-10002903,950,5,52,988,38
284,7/28/2022 0:00,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Paper,OFF-PA-10000474,130,5,7,133,3
285,12/11/2022 0:00,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Technology,Accessories,TEC-AC-10001956,210,5,12,228,18
286,8/1/2022 0:00,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Paper,OFF-PA-10004100,30,6,1.5,28.5,-1.5
287,1/20/2022 0:00,Second Class,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Binders,OFF-BI-10000778,230,7,7.5,242.5,12.5
288,6/5/2023 0:00,Second Class,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Appliances,OFF-AP-10002684,150,2,3.8,186.2,36.2
289,4/1/2023 0:00,Second Class,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Supplies,OFF-SU-10000646,810,5,48,912,102
290,1/23/2022 0:00,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Fasteners,OFF-FA-10002983,20,7,1,19,-1
291,10/12/2023 0:00,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Labels,OFF-LA-10004689,20,8,0.6,19.4,-0.6
292,6/22/2023 0:00,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Technology,Accessories,TEC-AC-10002001,220,2,5.2,254.8,34.8
293,7/12/2023 0:00,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Furniture,Bookcases,FUR-BO-10004709,80,3,3.6,86.4,6.4
294,6/20/2023 0:00,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Furniture,Furnishings,FUR-FU-10004091,280,8,15,285,5
295,5/30/2023 0:00,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Furniture,Chairs,FUR-CH-10001891,190,3,4.6,225.4,35.4
296,8/5/2023 0:00,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Furniture,Furnishings,FUR-FU-10002918,180,3,4.4,215.6,35.6
297,11/17/2023 0:00,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Binders,OFF-BI-10004593,70,5,4,76,6
298,8/4/2023 0:00,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Fasteners,OFF-FA-10004854,30,3,0.9,29.1,-0.9
299,9/25/2022 0:00,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Paper,OFF-PA-10002105,20,5,0.6,29.4,9.4
300,9/24/2022 0:00,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Storage,OFF-ST-10002756,930,8,21.6,1058.4,128.4
301,3/12/2022 0:00,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Paper,OFF-PA-10004243,50,3,3,57,7
302,10/31/2022 0:00,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Furniture,Furnishings,FUR-FU-10001861,70,4,3.2,76.8,6.8
303,6/29/2022 0:00,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Binders,OFF-BI-10002706,10,1,0.4,9.6,-0.4
304,9/12/2023 0:00,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Tables,FUR-TA-10002533,180,3,8.8,211.2,31.2
305,1/8/2022 0:00,Second Class,Corporate,United States,New York City,New York,10024,East,Furniture,Furnishings,FUR-FU-10002671,20,2,0.6,29.4,9.4
306,9/1/2023 0:00,Standard Class,Corporate,United States,Taylor,Michigan,48180,Central,Office Supplies,Art,OFF-AR-10003651,10,3,0.4,9.6,-0.4
307,10/12/2023 0:00,Standard Class,Home Office,United States,Lakewood,New Jersey,8701,East,Office Supplies,Binders,OFF-BI-10001072,50,3,2.5,47.5,-2.5
308,8/15/2023 0:00,Standard Class,Home Office,United States,Lakewood,New Jersey,8701,East,Office Supplies,Art,OFF-AR-10002135,250,6,11.6,278.4,28.4
309,5/5/2022 0:00,First Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Art,OFF-AR-10002804,0,1,0,0,0
310,8/6/2023 0:00,Second Class,Corporate,United States,Arvada,Colorado,80004,West,Furniture,Furnishings,FUR-FU-10001918,20,4,1,19,-1
311,9/8/2022 0:00,Second Class,Corporate,United States,Arvada,Colorado,80004,West,Furniture,Chairs,FUR-CH-10004086,400,2,18.8,451.2,51.2
